facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
A08mXDK7ySm,Burkina Faso,Centre Ouest,Boulkiemdé,DS Sabou
a1MtjkmIgM7,Burkina Faso,Sud Ouest,Bougouriba,DS Diébougou
a225iN3uyNa,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
a2eYQmICTRr,Burkina Faso,Hauts Bassins,Houet,DS Do
A47f5CBiSfy,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
A49zMNiX26J,Burkina Faso,Boucle du Mouhoun,Sourou,DS Tougan
A4sjQX9VJXx,Burkina Faso,Hauts Bassins,Houet,DS Do
a4TRfhFjGmV,Burkina Faso,Sud Ouest,Ioba,DS Dano
a54kngmnSag,Burkina Faso,Est,Gourma,DS Fada
a5MALknbFdk,Burkina Faso,Centre Nord,Sanmatenga,DS Kaya
a6lkhsK4jbC,Burkina Faso,Est,Kompienga,DS Pama
a6Ouzq6tYLg,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
a6r2CsMXLFn,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
a6R2dujjqMe,Burkina Faso,Centre Est,Boulgou,DS Garango
a6VNTz04uL7,Burkina Faso,Centre Ouest,Sanguié,DS Réo
a7EU3XtIbfI,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
A7Mnu7JddRw,Burkina Faso,Nord,Passoré,DS Yako
a7qPFYXuFYF,Burkina Faso,Boucle du Mouhoun,Mouhoun,DS Dedougou
a7t76X7VGWU,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
a891mP1dqGP,Burkina Faso,Nord,Yatenga,DS Ouahigouya
a8GHEf6F0jb,Burkina Faso,Centre,Kadiogo,DS Bogodogo
A8o8Z7Dlg9U,Burkina Faso,Boucle du Mouhoun,Mouhoun,DS Dedougou
a8U4tfXJ5ez,Burkina Faso,Centre,Kadiogo,DS Bogodogo
A8XoH4bkhsT,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
a9FzSUztjvb,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
A9vyE99TQSK,Burkina Faso,Hauts Bassins,Houet,DS Dafra
a9YV9sYUKVx,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
aA2MtZ9UsH0,Burkina Faso,Centre Nord,Sanmatenga,DS Boussouma
AAdV3Sjr2oI,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
aamlEVD39sE,Burkina Faso,Nord,Zondoma,DS Gourcy
aAmUY9LL5Ti,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
aAQ9z68ZN1H,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
aATnO54Z7e5,Burkina Faso,Est,Gourma,DS Fada
AAW9J3vpK5T,Burkina Faso,Nord,Yatenga,DS Ouahigouya
AB7pQ6NMCpx,Burkina Faso,Centre Sud,Zoundweogo,DS Manga
ABazMxeviFR,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
Abdvkqacpkm,Burkina Faso,Centre Nord,Bam,DS Kongoussi
abo8mtAh7yJ,Burkina Faso,Centre,Kadiogo,DS Bogodogo
aBqCUrT35iP,Burkina Faso,Centre Nord,Sanmatenga,DS Boussouma
abQodiaqXBK,Burkina Faso,Centre,Kadiogo,DS Baskuy
abrV7L5WpGv,Burkina Faso,Boucle du Mouhoun,Bale,DS Boromo
aCpmj5c4WcT,Burkina Faso,Cascades,Comoé,DS Banfora
ACpvRRd5IXi,Burkina Faso,Nord,Yatenga,DS Ouahigouya
acQHtyMGfoH,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
AcwrDh6H74A,Burkina Faso,Centre,Kadiogo,DS Baskuy
ACwssEYrlXT,Burkina Faso,Centre Nord,Namentenga,DS Boulsa
adCUukKz47n,Burkina Faso,Sud Ouest,Noumbiel,DS Batié
adDmyXSmXKt,Burkina Faso,Sud Ouest,Poni,DS Gaoua
Addqn3cFNxX,Burkina Faso,Boucle du Mouhoun,Sourou,DS Tougan
aDgNynhsEqI,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
AdncGw3y8FV,Burkina Faso,Sud Ouest,Bougouriba,DS Diébougou
aDYOcXrhJLD,Burkina Faso,Est,Gnagna,DS Manni
aebPhC7IO3k,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
aeBYNGtwpOL,Burkina Faso,Centre Est,Kouritenga,DS Koupéla
Aeg21fdf1M5,Burkina Faso,Sahel,Soum,DS Djibo
aeHb8iEPgFq,Burkina Faso,Est,Tapoa,DS Diapaga
AEke12iQzqw,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
aEKvr2DkmG0,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
AESKTXQEwGZ,Burkina Faso,Plateau Central,Oubritenga,DS Ziniaré
aeve57PRPQs,Burkina Faso,Boucle du Mouhoun,Banwa,DS Solenzo
afa3KkHjUgV,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
AFJNu2kk0Bo,Burkina Faso,Centre,Kadiogo,DS Bogodogo
aFjsW0SAJpR,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
afPbGVW75ed,Burkina Faso,Centre,Kadiogo,DS Baskuy
aFsw6hUKQDK,Burkina Faso,Centre Sud,Bazega,DS Kombissiri
AgdQqwrkpCv,Burkina Faso,Centre Sud,Bazega,DS Kombissiri
Agm1wuhIU12,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
aGoWmZlQgLE,Burkina Faso,Est,Kompienga,DS Pama
AgPrwSc5tZQ,Burkina Faso,Centre Ouest,Sanguié,DS Tenado
agqvHIbU714,Burkina Faso,Est,Gourma,DS Fada
AGRYOzyVSl2,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
Agy6CoEM3mM,Burkina Faso,Sahel,Oudalan,DS Gorom-Gorom
aH0zZfAMixE,Burkina Faso,Centre,Kadiogo,DS Bogodogo
aHEKphI7XhA,Burkina Faso,Nord,Yatenga,DS Ouahigouya
ahEqvJ2H4VV,Burkina Faso,Hauts Bassins,Houet,DS Dafra
aHkRTD4UWGC,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
AHqaBnGUvZZ,Burkina Faso,Est,Gnagna,DS Manni
AHwdbVOLJyl,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
AI2uo7AlGvN,Burkina Faso,Centre Sud,Bazega,DS Sapone
aI6VY7LWnn7,Burkina Faso,Nord,Yatenga,DS Thiou
aih9oztFbCC,Burkina Faso,Est,Gnagna,DS Manni
AiJlsC8Vk3Q,Burkina Faso,Centre Ouest,Ziro,DS Sapouy
Aj4q9RQNLkh,Burkina Faso,Nord,Yatenga,DS Thiou
aJ5sidjn0eh,Burkina Faso,Cascades,Comoé,DS Banfora
aJ94J6u1mhW,Burkina Faso,Boucle du Mouhoun,Bale,DS Boromo
ajcXmySEJzb,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
aJHh4UGHQRY,Burkina Faso,Est,Gnagna,DS Bogande
ajv4bvUQG9E,Burkina Faso,Centre Est,Kouritenga,DS Pouytenga
aJvspaRcsfj,Burkina Faso,Boucle du Mouhoun,Nayala,DS Toma
AjykHiCyFoY,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
aktBCtgWdVj,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
aKv4yyPO3mT,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
ALdgWH4rnNA,Burkina Faso,Centre Est,Boulgou,DS Garango
ALsdwP9Zhzp,Burkina Faso,Centre Sud,Bazega,DS Sapone
AlV2qGshNB1,Burkina Faso,Est,Gnagna,DS Bogande
am9GU3yWbGe,Burkina Faso,Est,Gourma,DS Fada
AmA7CqOU2mQ,Burkina Faso,Centre,Kadiogo,DS Bogodogo
AMANUTto7Pu,Burkina Faso,Centre Ouest,Boulkiemdé,DS Sabou
AMAp8L0xFTy,Burkina Faso,Nord,Zondoma,DS Gourcy
AMFZYzLI7dz,Burkina Faso,Est,Gourma,DS Fada
AmlSUfPtn9p,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
aMP4R1pYVgr,Burkina Faso,Centre Nord,Bam,DS Kongoussi
amqvCf5N3L8,Burkina Faso,Sud Ouest,Poni,DS Gaoua
AmtgqKqNUx8,Burkina Faso,Boucle du Mouhoun,Bale,DS Boromo
AMzrx16kwJN,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
AN12CHkIRpY,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
AN7RAk8wO6P,Burkina Faso,Hauts Bassins,Houet,DS Do
AN86If7ovfV,Burkina Faso,Sud Ouest,Noumbiel,DS Batié
AnBdD8UAz6D,Burkina Faso,Centre,Kadiogo,DS Bogodogo
anBNPriFBgO,Burkina Faso,Hauts Bassins,Houet,DS Do
ango1uh0HtD,Burkina Faso,Centre Nord,Bam,DS Kongoussi
ano3Lghg3rl,Burkina Faso,Nord,Zondoma,DS Gourcy
aNPSDU3G67a,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
aNud3s2xptx,Burkina Faso,Sahel,Yagha,DS Sebba
AnxxbV5GXlb,Burkina Faso,Boucle du Mouhoun,Banwa,DS Solenzo
AnXzC3QtA3P,Burkina Faso,Est,Kompienga,DS Pama
ao5y9RkRvsX,Burkina Faso,Hauts Bassins,Houet,DS Dande
aOafSvESjBQ,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
AOasuBmbPSj,Burkina Faso,Est,Gnagna,DS Bogande
aoDOkwDn6om,Burkina Faso,Nord,Passoré,DS Yako
aOk9ojKgddc,Burkina Faso,Hauts Bassins,Tuy,DS Hounde
aonPsP9eZoE,Burkina Faso,Centre,Kadiogo,DS Baskuy
aP2ZRc1oSAL,Burkina Faso,Boucle du Mouhoun,Sourou,DS Tougan
aPHFr6DWsO7,Burkina Faso,Centre,Kadiogo,DS Bogodogo
aQgv0v6gz0J,Burkina Faso,Plateau Central,Oubritenga,DS Ziniaré
AQjBbKTYaXa,Burkina Faso,Est,Gnagna,DS Bogande
AqJZbQij5Jm,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
aqnBEg2HPrH,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
aqOQE17uOxi,Burkina Faso,Nord,Yatenga,DS Thiou
aqQXMeVYoqd,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
aqwPAYLdJaT,Burkina Faso,Est,Tapoa,DS Diapaga
aqXhXpn8dum,Burkina Faso,Centre,Kadiogo,DS Bogodogo
aqZS8PW3jXx,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
aR8leinSGJc,Burkina Faso,Boucle du Mouhoun,Sourou,DS Tougan
arozEYMECOI,Burkina Faso,Plateau Central,Kourweogo,DS Boussé
aRR7MOtQ4jE,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
ARZa7OJG4io,Burkina Faso,Hauts Bassins,Houet,DS Do
arzXbhxghzg,Burkina Faso,Est,Gourma,DS Fada
ASDhXQOEOmE,Burkina Faso,Centre Ouest,Boulkiemdé,DS Sabou
AsiRSE3kNiH,Burkina Faso,Sahel,Oudalan,DS Gorom-Gorom
ASKJq92PLLE,Burkina Faso,Nord,Zondoma,DS Gourcy
aSolW9Wxr2A,Burkina Faso,Centre,Kadiogo,DS Bogodogo
AsSHW4nJgug,Burkina Faso,Centre Est,Kouritenga,DS Pouytenga
aT9rDZz0hCE,Burkina Faso,Hauts Bassins,Houet,DS Do
ATfZps3Njuu,Burkina Faso,Centre Ouest,Boulkiemdé,DS Nanoro
aTsYoqJHJio,Burkina Faso,Boucle du Mouhoun,Nayala,DS Toma
AtT8Hwrsks2,Burkina Faso,Boucle du Mouhoun,Banwa,DS Solenzo
au9bi1dplDH,Burkina Faso,Est,Gourma,DS Fada
aUumQbzZZHM,Burkina Faso,Est,Tapoa,DS Diapaga
AuuyZPoRHH9,Burkina Faso,Centre Nord,Sanmatenga,DS Barsalogho
Auv6iBYl8hH,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
AV0VsVKsVGU,Burkina Faso,Plateau Central,Kourweogo,DS Boussé
Av4AqDp1f4v,Burkina Faso,Nord,Yatenga,DS Séguénéga
avfcZzVvGQ6,Burkina Faso,Centre Ouest,Ziro,DS Sapouy
AVIHUiairGY,Burkina Faso,Centre Est,Kouritenga,DS Pouytenga
aw2unaK1pTy,Burkina Faso,Centre Est,Boulgou,DS Zabré
AwQeswU3aKa,Burkina Faso,Centre Est,Boulgou,DS Garango
aWXhckHGDXQ,Burkina Faso,Boucle du Mouhoun,Bale,DS Boromo
AwYf00jiIoU,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
ax2pffm0wWC,Burkina Faso,Plateau Central,Oubritenga,DS Ziniaré
AX78Bil4kbR,Burkina Faso,Centre,Kadiogo,DS Bogodogo
axeVOYKGWa3,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
AxHag41hRjE,Burkina Faso,Nord,Yatenga,DS Thiou
AxihjNG86OK,Burkina Faso,Centre Sud,Bazega,DS Sapone
AxLWu9QRl2s,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
AxpMWVHZJWa,Burkina Faso,Nord,Yatenga,DS Séguénéga
Axz6mhitxh3,Burkina Faso,Nord,Yatenga,DS Thiou
AY5irL6DQoS,Burkina Faso,Centre Nord,Namentenga,DS Boulsa
ay7vZMzFYUp,Burkina Faso,Nord,Zondoma,DS Gourcy
aY9CEgVhJYr,Burkina Faso,Centre Sud,Zoundweogo,DS Manga
ayIMVrNLlHd,Burkina Faso,Centre Nord,Sanmatenga,DS Barsalogho
AYR5iFuyrY7,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
aZ3IFDxgw8H,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
AZDFylaZkVv,Burkina Faso,Centre,Kadiogo,DS Bogodogo
aZGGJhvE0xY,Burkina Faso,Boucle du Mouhoun,Nayala,DS Toma
azJE15Fh6t4,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
AZnOo10QbLK,Burkina Faso,Centre,Kadiogo,DS Bogodogo
aZO730NFDf2,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
aZSD6p9SwK1,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
azsnWLe1CIC,Burkina Faso,Est,Gourma,DS Fada
aZzJNwkftDj,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
B0InI8pA0WG,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
B0ocoZ3BjnX,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
B1Wi97sSqdx,Burkina Faso,Hauts Bassins,Houet,DS Do
B2s5OCpMyyM,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
B2WY7XKZpI8,Burkina Faso,Sahel,Yagha,DS Sebba
B44HdhTU0q9,Burkina Faso,Centre Est,Koulpélogo,DS Ouargaye
b4fOLjgVwyV,Burkina Faso,Boucle du Mouhoun,Sourou,DS Tougan
b4FTUtmxLr3,Burkina Faso,Hauts Bassins,Houet,DS Do
B4olPD32H11,Burkina Faso,Nord,Loroum,DS Titao
b4x1w242e3Z,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
b50CLtlJQy9,Burkina Faso,Est,Kompienga,DS Pama
b5BPnIXjIsG,Burkina Faso,Centre,Kadiogo,DS Baskuy
b5JdwvSb0No,Burkina Faso,Centre Nord,Namentenga,DS Boulsa
B5LrGfpm0Ff,Burkina Faso,Sud Ouest,Noumbiel,DS Batié
B61oDIDoPrY,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
B66TJH43hL5,Burkina Faso,Hauts Bassins,Houet,DS Dande
b6iIItxEhFg,Burkina Faso,Centre Nord,Sanmatenga,DS Kaya
B6kqJ4omo1f,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
b6VxL0eGDJ4,Burkina Faso,Centre Nord,Bam,DS Kongoussi
B6w0Mwn7ZGV,Burkina Faso,Centre,Kadiogo,DS Baskuy
b7aL7eDO4pW,Burkina Faso,Plateau Central,Oubritenga,DS Ziniaré
b7FStGwBhyt,Burkina Faso,Centre Ouest,Sissili,DS Léo
b7p2rvU4vd4,Burkina Faso,Hauts Bassins,Houet,DS Dafra
B8P3c3IFYhI,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
B8pGnDfrP9v,Burkina Faso,Cascades,Leraba,DS Sindou
b9iFlfhK3nf,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
BAF8YRrxWTR,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
bAjwCLBsgrC,Burkina Faso,Est,Gourma,DS Fada
bAMdOSUEZNr,Burkina Faso,Hauts Bassins,Houet,DS Dafra
BAoi8KHnwkk,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
BB3p2Mv0oYG,Burkina Faso,Boucle du Mouhoun,Bale,DS Boromo
BbFo3uj8OBK,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
BbHScLqzkU5,Burkina Faso,Sahel,Oudalan,DS Gorom-Gorom
BBJN8Berw2u,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
bbKeMJ6Rnbi,Burkina Faso,Centre,Kadiogo,DS Bogodogo
bbLltYuCzoy,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
bBnlN7PmMgv,Burkina Faso,Est,Komandjari,DS Gayeri
Bch7P1SrJwE,Burkina Faso,Centre,Kadiogo,DS Bogodogo
BCNrOOpcump,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
BcRClmJwIHw,Burkina Faso,Hauts Bassins,Houet,DS Do
bcYAen21QyW,Burkina Faso,Nord,Yatenga,DS Ouahigouya
bD1WSnatxXO,Burkina Faso,Centre Ouest,Sanguié,DS Réo
bD4M3mgk8Ou,Burkina Faso,Hauts Bassins,Houet,DS Do
bD6f5J0nvud,Burkina Faso,Centre Sud,Bazega,DS Sapone
bDfjxoLRLhb,Burkina Faso,Plateau Central,Kourweogo,DS Boussé
bE3zpfmYO3P,Burkina Faso,Centre Nord,Sanmatenga,DS Boussouma
be4Q3WBAiOf,Burkina Faso,Cascades,Leraba,DS Sindou
be9bRGPXgIz,Burkina Faso,Centre Ouest,Sanguié,DS Réo
BebOcv1n5UJ,Burkina Faso,Sud Ouest,Noumbiel,DS Batié
BEHXAVyq3SO,Burkina Faso,Sud Ouest,Ioba,DS Dano
BFD1Qz7LsUo,Burkina Faso,Nord,Yatenga,DS Thiou
BfdeuosW12j,Burkina Faso,Centre Nord,Namentenga,DS Tougouri
BfHhJE4rKQG,Burkina Faso,Plateau Central,Oubritenga,DS Ziniaré
BFTSxyY5nVX,Burkina Faso,Centre,Kadiogo,DS Bogodogo
bGhygJpv6is,Burkina Faso,Cascades,Comoé,DS Banfora
bGmpyGeFb1H,Burkina Faso,Est,Gourma,DS Fada
BGN3PcRQVhu,Burkina Faso,Cascades,Comoé,DS Mangodara
bgQZYuw4U6e,Burkina Faso,Hauts Bassins,Houet,DS Dande
bGvdIkS8BUq,Burkina Faso,Centre Est,Kouritenga,DS Koupéla
bgYAzD0Fdti,Burkina Faso,Centre,Kadiogo,DS Bogodogo
Bh1Flll90YX,Burkina Faso,Est,Gnagna,DS Bogande
BH4BNe39oZo,Burkina Faso,Boucle du Mouhoun,Nayala,DS Toma
BhbU9BJsvnn,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
BHCNwU8feRW,Burkina Faso,Centre Nord,Bam,DS Kongoussi
bhEMcG3Nl3U,Burkina Faso,Sahel,Yagha,DS Sebba
bHj01jNLmrj,Burkina Faso,Hauts Bassins,Kenedougou,DS N'Dorola
bhPlCUrz5ZC,Burkina Faso,Centre,Kadiogo,DS Baskuy
BiOxMqQzfFn,Burkina Faso,Nord,Yatenga,DS Ouahigouya
BJ1p7ta2OYu,Burkina Faso,Centre Est,Boulgou,DS Bittou
bJ5o9eUcxTe,Burkina Faso,Centre Ouest,Boulkiemdé,DS Sabou
bJEFcdmlECg,Burkina Faso,Centre Ouest,Boulkiemdé,DS Sabou
Bjgj2DkI7DZ,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
bjmkP8auxfh,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
BjQY8RYu8Lw,Burkina Faso,Est,Gourma,DS Fada
bJrDdilTNvj,Burkina Faso,Centre Nord,Sanmatenga,DS Boussouma
BjT43l6Hdhy,Burkina Faso,Hauts Bassins,Kenedougou,DS N'Dorola
BJzCkacMdff,Burkina Faso,Centre Est,Boulgou,DS Garango
BK4ZaCh6Qal,Burkina Faso,Hauts Bassins,Houet,DS Do
BkGg9TjKJ1q,Burkina Faso,Hauts Bassins,Houet,DS Dafra
BKroQ9IBdL8,Burkina Faso,Est,Gourma,DS Fada
bKumyTaagXA,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
BkwcIdeB43s,Burkina Faso,Boucle du Mouhoun,Sourou,DS Tougan
Bl16wTjjQbx,Burkina Faso,Hauts Bassins,Houet,DS Do
Bl5rOR1zrIe,Burkina Faso,Centre Sud,Nahouri,DS Po
blOdCpYKVB3,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
bLQqE8TreID,Burkina Faso,Nord,Yatenga,DS Thiou
bLR7DRVMt8p,Burkina Faso,Cascades,Comoé,DS Banfora
BLx1sM4PNu8,Burkina Faso,Cascades,Leraba,DS Sindou
bm0rk8EsLhC,Burkina Faso,Centre,Kadiogo,DS Bogodogo
Bmhljb9C3Q1,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
BMKTWq3Ilxh,Burkina Faso,Sud Ouest,Noumbiel,DS Batié
BmoGvQeMoXa,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
bmr9fTUluJx,Burkina Faso,Sud Ouest,Bougouriba,DS Diébougou
Bmrg00igcSk,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
bMtPPEbhjJ0,Burkina Faso,Nord,Yatenga,DS Ouahigouya
bN5fUIx1wSF,Burkina Faso,Sahel,Yagha,DS Sebba
bNaY1o8VLgd,Burkina Faso,Centre Est,Kouritenga,DS Pouytenga
bNaYgUwHKcs,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
bncFrXZ6U2p,Burkina Faso,Cascades,Leraba,DS Sindou
BNCgY5v3l14,Burkina Faso,Centre Nord,Namentenga,DS Boulsa
BNO9JAASRXe,Burkina Faso,Boucle du Mouhoun,Mouhoun,DS Dedougou
BNPDXYGHe8t,Burkina Faso,Centre Est,Boulgou,DS Garango
BntM7DTvJBQ,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
bo2qQyqOYdv,Burkina Faso,Centre Sud,Bazega,DS Sapone
BO8X3IQ20b1,Burkina Faso,Est,Gourma,DS Fada
bODOTfHq5TT,Burkina Faso,Sahel,Yagha,DS Sebba
BojEQRHjdyJ,Burkina Faso,Centre Nord,Namentenga,DS Boulsa
BojS9S0dYCY,Burkina Faso,Centre,Kadiogo,DS Baskuy
BoM8RaTYS7n,Burkina Faso,Centre,Kadiogo,DS Bogodogo
BOsRF8bioLT,Burkina Faso,Centre,Kadiogo,DS Bogodogo
BoTE0NPrFZV,Burkina Faso,Hauts Bassins,Houet,DS Dande
bowZnGHW6W1,Burkina Faso,Centre Ouest,Ziro,DS Sapouy
Bpa9Dz223wj,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
bpbqXdy8pOV,Burkina Faso,Cascades,Comoé,DS Banfora
bpCwGZfz1Lj,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
bPJUiz4xtnD,Burkina Faso,Centre,Kadiogo,DS Bogodogo
BPpCP7x5eYT,Burkina Faso,Sud Ouest,Poni,DS Gaoua
bprkcbvuRrK,Burkina Faso,Centre Sud,Bazega,DS Sapone
bQ02o3sV9hH,Burkina Faso,Centre Ouest,Sissili,DS Léo
bQb3KMaECrL,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
bqgakG6WE6e,Burkina Faso,Sud Ouest,Poni,DS Kampti
bqhu40B9Vre,Burkina Faso,Centre,Kadiogo,DS Bogodogo
bqT8LNiyInA,Burkina Faso,Centre Ouest,Boulkiemdé,DS Sabou
bqZtYiiEwJZ,Burkina Faso,Est,Gourma,DS Fada
BRTiklQObSC,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
brtVClrelqO,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
BTfkQ3d37hE,Burkina Faso,Hauts Bassins,Houet,DS Dande
bTMsY6tqwXT,Burkina Faso,Centre Ouest,Ziro,DS Sapouy
BTzYx6txJ9t,Burkina Faso,Nord,Loroum,DS Titao
BUg6R8iVdNH,Burkina Faso,Hauts Bassins,Houet,DS Do
BUhfZPwijkN,Burkina Faso,Centre,Kadiogo,DS Bogodogo
buhxn8m7JXa,Burkina Faso,Plateau Central,Oubritenga,DS Ziniaré
bUmNgeRL2tV,Burkina Faso,Centre Nord,Bam,DS Kongoussi
BuovSgWw8rf,Burkina Faso,Cascades,Comoé,DS Mangodara
buXFkzBZ2Ht,Burkina Faso,Centre Sud,Zoundweogo,DS Manga
BVbcWr5PdfZ,Burkina Faso,Nord,Yatenga,DS Séguénéga
bvpk6JXRNis,Burkina Faso,Centre Sud,Bazega,DS Sapone
bvTIqXiVyXi,Burkina Faso,Plateau Central,Kourweogo,DS Boussé
Bw20d8VWJxd,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
Bw3TUnsShai,Burkina Faso,Hauts Bassins,Houet,DS Dafra
BWb2YsfRrPk,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
BwkcbVKP9qh,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
bxCfy2arj81,Burkina Faso,Nord,Zondoma,DS Gourcy
BxHmnGshwTq,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
BxKAkqZkOCk,Burkina Faso,Centre Est,Koulpélogo,DS Ouargaye
BXz9FYZ3b9Z,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
BxzdaLubeDb,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
By4wdwBwEvu,Burkina Faso,Centre Ouest,Sissili,DS Léo
BYfbhJfnf88,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
BYkQZkhDFQ8,Burkina Faso,Centre Nord,Bam,DS Kongoussi
bYLRCLYCCD2,Burkina Faso,Hauts Bassins,Houet,DS Do
byXD8zdNyww,Burkina Faso,Centre Ouest,Sissili,DS Léo
BzIYLbi1e8u,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
bZS3DKyZFLK,Burkina Faso,Hauts Bassins,Houet,DS Do
BzVf7kmCSQ1,Burkina Faso,Sud Ouest,Poni,DS Gaoua
c03IuLmo8g7,Burkina Faso,Cascades,Leraba,DS Sindou
c0E0bEkv13g,Burkina Faso,Hauts Bassins,Houet,DS Dande
C0lzLfSEW4z,Burkina Faso,Nord,Loroum,DS Titao
C0sJJMxoZV1,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
C11iWeToQu4,Burkina Faso,Sud Ouest,Ioba,DS Dano
c1hinbpQrXH,Burkina Faso,Centre Est,Kouritenga,DS Koupéla
C1na1SQtEXZ,Burkina Faso,Sahel,Seno,DS Dori
C1Wfbt2mPFp,Burkina Faso,Centre Sud,Bazega,DS Sapone
c29ecjVHsFY,Burkina Faso,Centre Ouest,Sanguié,DS Tenado
C2plkPHRltJ,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
C36qKKwQApX,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
C3gagtD2jRK,Burkina Faso,Centre Est,Boulgou,DS Bittou
C3M3MFObRq4,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
c4M0Q5cC4tc,Burkina Faso,Est,Komandjari,DS Gayeri
